	embryo2_1	embryo2_1	embryo2_2	embryo2_2	embryo2_3	embryo2_3	embryo2_4	embryo2_4	embryo2_5	embryo2_5	embryo2_6	embryo2_6	embryo2_7	embryo2_7	embryo2_8	embryo2_8	embryo2_9	embryo2_9	embryo2_10	embryo2_10	embryo4_1	embryo4_1	embryo4_1	embryo4_1	embryo4_2	embryo4_2	embryo4_2	embryo4_2	embryo4_3	embryo4_3	embryo4_3	embryo4_3	embryo4_4	embryo4_4	embryo4_4	embryo4_4	embryo4_5	embryo4_5	embryo4_5	embryo4_5
ENSMUSG00000041625	5535000.0	2617540.0	1632580.0	2444370.0	1232250.0	1772520.0	2456830.0	3649570.0	1422750.0	3703500.0	745717.0	2261770.0	1837460.0	2703410.0	423431.0	2253450.0	1324850.0	2667130.0	24085.3	2346370.0	2522920.0	4091270.0	1293370.0	9084720.0	8701790.0	8359390.0	4794170.0	3824670.0	1053670.0	7040.0	1836790.0	6357.1	9507530.0	4242490.0	3355100.0	2739950.0	12674800.0	5352120.0	3248270.0	3148560.0
ENSMUSG00000041629	152721.0	224808.0	231543.0	286107.0	199621.0	276297.0	258174.0	414292.0	241399.0	273946.0	216049.0	114406.0	245462.0	144001.0	276112.0	182442.0	5107.7	162737.0	553325.0	343620.0	705340.0	444598.0	311266.0	461158.0	956307.0	810028.0	425600.0	837031.0	559720.0	660306.0	778526.0	583974.0	607327.0	630913.0	525541.0	789219.0	275913.0	440539.0	605981.0	376145.0
ENSMUSG00000041632	256310.0	534249.0	822005.0	441623.0	497708.0	258750.0	282829.0	775770.0	486270.0	465118.0	47485.6	701058.0	23242.4	324908.0	1282770.0	1111390.0	16731.0	427478.0	293819.0	489028.0	1537300.0	960559.0	682241.0	945840.0	239369.0	62989.2	829619.0	664178.0	0.0	26169.8	29373.8	0.0	334726.0	361917.0	3430.9	735249.0	1554920.0	241070.0	414896.0	760599.0
ENSMUSG00000041638	28346.8	175989.0	288450.0	6504.8	85851.2	96135.1	109254.0	191261.0	368210.0	146911.0	1432480.0	10713.5	19278.8	187131.0	279448.0	7229.7	4916.5	600690.0	162988.0	18284.0	1116460.0	1381310.0	1239070.0	840319.0	1819530.0	494073.0	479913.0	725240.0	3276950.0	151742.0	430504.0	589749.0	354692.0	862540.0	223743.0	8009980.0	202422.0	116977.0	3865720.0	1938500.0
ENSMUSG00000041642	23892.3	17772.4	225541.0	30296.7	457.0	0.0	0.0	0.0	0.0	0.0	7036.0	0.0	0.0	0.0	0.0	0.0	0.0	889.7	0.0	0.0	1248.3	16492.5	111595.0	3695.6	514.8	10949.8	81585.7	453.4	1241.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495.8
ENSMUSG00000041645	1345190.0	773550.0	1144730.0	1711660.0	1824820.0	2017140.0	611392.0	1095680.0	1592240.0	1950250.0	404070.0	312530.0	1023280.0	899546.0	935290.0	1420450.0	1210800.0	1436270.0	1285230.0	1696680.0	2006240.0	1502980.0	2026730.0	1821760.0	1745250.0	2340660.0	2496190.0	1899360.0	1469790.0	310828.0	3282490.0	2322450.0	1467820.0	1277630.0	1426620.0	1191740.0	2209740.0	2147830.0	1243870.0	1710920.0
ENSMUSG00000041649	26275300.0	28911500.0	117433.0	4482390.0	16220800.0	2069850.0	8954860.0	186282.0	6959150.0	12009600.0	22260500.0	2856130.0	9550310.0	2777720.0	1122410.0	17221700.0	2216340.0	8008850.0	809920.0	2831270.0	17548300.0	17067200.0	18466.0	12591800.0	78499.5	1256590.0	16945.3	122161.0	1743640.0	1723320.0	1722000.0	1503430.0	39400.3	1452450.0	125717.0	171011.0	985.9	5655.7	0.0	43885.2
ENSMUSG00000041650	370000.0	568168.0	28642.3	2519950.0	84377.5	209653.0	460190.0	2013780.0	83270.1	761357.0	133890.0	2048120.0	1443800.0	504326.0	4595410.0	0.0	0.0	7116.2	1526240.0	366145.0	55352.8	0.2	72177.4	32352.0	32817.4	17564.0	22510.6	30342.4	82278.1	0.0	9106.9	0.0	16948.9	20953.6	238416.0	4220.7	49299.8	22676.6	37687.6	3699.6
ENSMUSG00000041653	112012.0	207863.0	8978.1	103112.0	17611.3	1986.8	582.7	9577.1	133262.0	74519.4	2036.8	0.0	28911.6	8523.6	0.0	0.0	775.0	0.0	157364.0	0.0	106045.0	165890.0	210161.0	96395.2	92243.6	105479.0	1033.4	91388.3	2222.7	2198.7	271730.0	968.1	1870.6	110667.0	4031.4	281695.0	25342.2	825.2	160493.0	171746.0
ENSMUSG00000041654	92137.3	540759.0	167946.0	258801.0	554941.0	1158920.0	0.0	1366.6	511127.0	154358.0	0.0	0.0	0.0	1343090.0	1727030.0	39141.1	3598.3	1049.2	1852200.0	740864.0	2331630.0	1678290.0	1129050.0	1365090.0	1759000.0	607349.0	2518480.0	583125.0	921564.0	0.0	2689450.0	0.0	1333430.0	3039210.0	2282410.0	818371.0	733607.0	2952580.0	2901160.0	71278.6
ENSMUSG00000041670	801957.0	296707.0	118709.0	95337.9	291741.0	53164.0	668398.0	618331.0	316669.0	389284.0	348702.0	854131.0	289990.0	666430.0	222534.0	452997.0	12613.7	8909.3	2346.9	20972.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187727.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041671	7625.3	140461.0	4236.2	412259.0	0.0	251586.0	32508.6	2027.0	746916.0	116063.0	33795.0	0.0	19508.7	21604.6	516812.0	1921560.0	165763.0	94119.2	70963.3	123596.0	159908.0	154325.0	369589.0	219307.0	404028.0	123729.0	282536.0	356608.0	6431.7	334310.0	763964.0	587991.0	237125.0	398975.0	489031.0	156921.0	0.0	538073.0	79483.3	78032.8
ENSMUSG00000041685	212173.0	246482.0	237176.0	31218.0	253361.0	515172.0	161920.0	208580.0	143409.0	24334.9	294951.0	159696.0	99808.5	316006.0	742954.0	151864.0	840452.0	376405.0	207149.0	490343.0	259563.0	378516.0	622206.0	124605.0	45636.8	295917.0	141836.0	512203.0	24485.5	195199.0	586285.0	776571.0	351564.0	391204.0	727860.0	283194.0	100252.0	422051.0	31143.0	34883.4
ENSMUSG00000041688	65658.3	75798.7	0.0	1557.1	2752.2	105301.0	405.9	0.0	40986.0	5838.3	19006.6	134104.0	37319.7	23780.1	335193.0	1579.2	948.5	60380.5	0.0	5662.8	84760.0	4050.4	0.0	350632.0	11623.2	244277.0	818.1	666.1	5061.9	822.2	0.0	33074.2	0.0	809.6	0.0	128572.0	0.0	1123.6	112033.0	0.0
ENSMUSG00000041695	690.1	510.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	714.3	0.0	0.0	0.0	0.0	443.9	0.0	0.0	414.3	706.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1001.4	0.0	828.0	1595.1	1917.7	0.0	2333.5	0.0	643.6	0.0	800.9
ENSMUSG00000041697	14338700.0	4638860.0	6445800.0	2861100.0	1833420.0	3708920.0	8455200.0	5611150.0	3647610.0	5873440.0	13155700.0	10950000.0	10612800.0	13715700.0	16204500.0	15753600.0	18804000.0	10737800.0	12350300.0	21838100.0	13630200.0	13183600.0	15467200.0	14638200.0	14630300.0	18229300.0	14922800.0	14608800.0	14716400.0	16721500.0	17593700.0	16743700.0	18204300.0	16252400.0	16989400.0	13813100.0	18699300.0	16870900.0	18631000.0	14112800.0
ENSMUSG00000041702	194665.0	207723.0	168573.0	302114.0	216020.0	388485.0	94348.8	146282.0	294763.0	246599.0	128584.0	133078.0	72341.7	0.0	0.0	44153.6	5056.0	261645.0	1130.7	304603.0	172151.0	14954.5	192864.0	104577.0	322439.0	440666.0	386809.0	22136.1	187187.0	133572.0	279164.0	294882.0	197808.0	2515.6	1129.3	38422.1	72131.8	489399.0	5368.2	981.6
ENSMUSG00000041703	900.0	683.9	0.0	0.0	17321.7	4555.0	0.0	0.0	0.0	2709.2	0.0	0.0	0.0	0.0	0.0	121368.0	0.0	0.0	0.0	976.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1059.2	1039.4
ENSMUSG00000041708	25741.9	75173.4	0.0	44170.5	0.0	1072.5	753167.0	110639.0	74376.8	60370.7	83830.4	0.0	199769.0	0.0	201941.0	132316.0	115756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1818.7	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041712	691343.0	304953.0	226225.0	215958.0	357539.0	541239.0	34517.1	464118.0	47309.9	606550.0	291453.0	17953.5	446153.0	182934.0	470193.0	288248.0	13952.5	179045.0	260638.0	691232.0	630116.0	174633.0	397323.0	182768.0	113694.0	60057.8	327093.0	290917.0	145435.0	319328.0	344028.0	881574.0	147699.0	60108.7	25337.6	26263.6	565051.0	170209.0	593135.0	890129.0
ENSMUSG00000041716	397229.0	881737.0	447527.0	149873.0	803538.0	641825.0	562202.0	539418.0	535362.0	810905.0	450525.0	159154.0	750297.0	420044.0	798709.0	1033350.0	859914.0	310985.0	756135.0	345923.0	331091.0	513060.0	320839.0	196091.0	295081.0	236321.0	608556.0	133041.0	349185.0	54663.6	430891.0	141348.0	11097.0	15038.6	25367.8	22361.0	6317.4	54171.6	13217.7	25730.8
ENSMUSG00000041718	3470580.0	5417420.0	4369450.0	6206650.0	6320900.0	4916910.0	2973100.0	3018490.0	10849600.0	4811920.0	1842070.0	6149730.0	4468390.0	7083940.0	8875080.0	3776490.0	8491470.0	5289750.0	4652500.0	4403150.0	3847210.0	5815730.0	2864410.0	3183430.0	6173840.0	4116350.0	2182750.0	6919590.0	13581800.0	13541900.0	13589600.0	14135800.0	13223200.0	5701060.0	10537400.0	7125560.0	10739300.0	9044830.0	6183250.0	6991270.0
ENSMUSG00000041720	396820.0	1161980.0	688575.0	137609.0	1084420.0	600587.0	24720.5	739614.0	222572.0	289671.0	884282.0	977906.0	130053.0	333249.0	777744.0	1859820.0	70878.3	697706.0	708281.0	74024.9	107645.0	268565.0	32242.3	268573.0	89694.1	737108.0	19405.3	220826.0	126419.0	179625.0	238333.0	0.0	134733.0	171039.0	625726.0	977274.0	118555.0	68587.3	774107.0	41201.7
ENSMUSG00000041722	475841.0	509475.0	321241.0	594140.0	529317.0	278580.0	623889.0	364024.0	456889.0	296081.0	759923.0	742803.0	514328.0	1122720.0	831651.0	703713.0	1405350.0	546697.0	390491.0	453669.0	108049.0	319116.0	343053.0	433462.0	426125.0	199464.0	92214.9	90704.8	793522.0	217741.0	207735.0	208522.0	707943.0	566953.0	347606.0	516932.0	208266.0	85974.6	687887.0	310373.0
ENSMUSG00000041729	0.0	0.0	31470.1	362966.0	62419.4	24382.2	400941.0	5927.9	661010.0	210935.0	1977.5	0.0	0.0	0.0	21894.3	0.0	0.0	297269.0	863099.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1778.7	408650.0	20140.6	0.0	358571.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15863.6	38850.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97179.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041733	353728.0	642445.0	125257.0	715205.0	896506.0	738105.0	23947.6	293952.0	265159.0	302730.0	12748.3	1908.7	599703.0	345630.0	5760.2	68855.4	80054.5	4129.9	420866.0	667261.0	1076850.0	1052230.0	628541.0	1256080.0	714180.0	529065.0	351068.0	1402880.0	1762980.0	1205610.0	248153.0	94439.2	24750.1	16838.6	2958.8	539620.0	629853.0	841931.0	184116.0	790206.0
ENSMUSG00000041740	694410.0	1547680.0	1081070.0	1370100.0	431473.0	4022170.0	1718520.0	574932.0	356056.0	1271280.0	1167310.0	631993.0	1465880.0	440174.0	328562.0	460326.0	35824.4	1254450.0	1824610.0	438023.0	2298940.0	2396690.0	1171730.0	1182540.0	1035040.0	3417000.0	317171.0	424580.0	4387470.0	2348990.0	876383.0	627574.0	228295.0	1637130.0	170141.0	775894.0	258778.0	586206.0	432396.0	908510.0
ENSMUSG00000041741	6747.9	2929.6	17827.0	3498.7	2339.6	208258.0	217323.0	1934.2	4743.5	45826.5	0.0	0.0	32877.6	0.0	0.0	208475.0	1276.5	2162.4	2290.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8066.2	13061.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20499.6	0.0
ENSMUSG00000041747	909583.0	854457.0	316529.0	668972.0	1700000.0	1219950.0	1160270.0	418336.0	1274680.0	920081.0	457957.0	547905.0	568269.0	675322.0	1053280.0	627774.0	1432730.0	818659.0	482126.0	970594.0	1528970.0	832408.0	756112.0	811450.0	1272810.0	1058420.0	1211260.0	1107940.0	1192680.0	488788.0	2498310.0	933399.0	827092.0	437734.0	595050.0	758869.0	992507.0	1061580.0	589335.0	784248.0
ENSMUSG00000041757	0.0	26700.9	21828.4	423.2	1679.6	479.3	252170.0	62336.1	0.0	5492.6	43146.7	145330.0	2227.0	76256.5	0.0	971.1	114538.0	0.0	753.8	799.9	59667.7	112357.0	4036.7	104069.0	0.0	5043.7	22231.9	97119.3	0.0	0.0	0.0	0.0	8812.8	0.0	0.0	19041.9	9664.4	183465.0	3555.4	32055.2
ENSMUSG00000041762	13718.5	12560.6	246347.0	0.0	0.0	0.0	30649.6	370985.0	12654.6	0.0	591312.0	0.0	6398.8	0.0	1707770.0	0.0	0.0	1532740.0	0.0	15349.0	590466.0	7416.6	0.0	19396.1	279888.0	1089.5	0.0	0.0	8383.7	3649.8	2254.1	781795.0	0.0	0.0	0.0	0.0	6408.9	0.0	0.0	0.0
ENSMUSG00000041763	199885.0	78094.5	245800.0	319209.0	276640.0	476622.0	1598.2	121602.0	96190.5	433404.0	120802.0	61165.4	166683.0	248319.0	452556.0	8317.6	13950.7	215320.0	255472.0	197570.0	562376.0	504098.0	393333.0	462506.0	255013.0	537641.0	462366.0	728316.0	382137.0	108907.0	20209.5	281728.0	60644.3	584321.0	553916.0	590173.0	197723.0	112184.0	297523.0	497178.0
ENSMUSG00000041765	285949.0	837240.0	397794.0	533909.0	758948.0	360045.0	694402.0	466229.0	541496.0	785927.0	219256.0	194777.0	842600.0	207694.0	602013.0	416222.0	113511.0	680814.0	507181.0	706084.0	335874.0	41075.8	296226.0	722871.0	565878.0	763520.0	475077.0	1179140.0	1245780.0	1499370.0	67206.9	8204.3	398650.0	425728.0	964263.0	84669.1	780716.0	9458.9	10886.5	498228.0
ENSMUSG00000041769	901378.0	904315.0	408756.0	894384.0	219108.0	669032.0	877432.0	667035.0	2035690.0	633628.0	535032.0	307484.0	436452.0	1745130.0	1018460.0	1352310.0	483042.0	375970.0	971891.0	438101.0	338963.0	613053.0	540595.0	424726.0	792774.0	248391.0	481482.0	599946.0	179108.0	1402.1	198932.0	624472.0	554815.0	532110.0	591084.0	245790.0	819092.0	446774.0	663508.0	652450.0
ENSMUSG00000041771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14631.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170167.0	0.0	0.0	0.0	0.0	21809.7	0.0	0.0
ENSMUSG00000041773	215361.0	592216.0	265492.0	388846.0	3979.5	264441.0	198810.0	132299.0	259479.0	339095.0	6068.6	631.3	99692.7	425712.0	0.0	1260.3	1563.9	327559.0	457787.0	175443.0	244268.0	28060.4	155280.0	7265.0	31642.4	541920.0	153775.0	214022.0	7030.2	0.0	504079.0	1008.9	2925.1	1168.7	406017.0	3683.5	0.0	0.0	0.0	0.0
ENSMUSG00000041775	290023.0	586305.0	320591.0	423862.0	440356.0	425387.0	321178.0	174098.0	769212.0	578309.0	21178.4	0.0	0.0	1714530.0	0.0	1316090.0	86345.9	864071.0	1154610.0	125619.0	148412.0	243510.0	517460.0	42510.7	0.0	588359.0	26309.2	136622.0	4791.7	171977.0	0.0	4351.7	4220.8	30532.6	774790.0	10985.6	0.0	72006.9	0.0	0.0
ENSMUSG00000041777	625597.0	186394.0	198138.0	250969.0	551617.0	739114.0	143308.0	99459.7	396064.0	578670.0	112315.0	801740.0	117410.0	323689.0	147671.0	151375.0	217226.0	238179.0	297543.0	698786.0	411831.0	275711.0	397334.0	347768.0	391904.0	434362.0	404361.0	437028.0	493804.0	291705.0	525975.0	359473.0	345244.0	1105440.0	516544.0	360537.0	527348.0	1314060.0	485948.0	981201.0
ENSMUSG00000041779	8216.8	78740.3	1027.2	157149.0	171391.0	65042.3	289504.0	89891.1	39870.2	59798.2	10733.6	63541.0	4330.7	37142.5	2142.9	169404.0	2846.8	0.0	748.9	0.0	157281.0	8953.6	149489.0	45565.5	22241.6	6128.4	40097.1	12167.4	52161.2	112106.0	800.5	154372.0	4730.2	4085.2	267106.0	96796.1	0.0	0.0	8298.0	0.0
ENSMUSG00000041781	149795.0	180334.0	160265.0	218946.0	59093.8	260075.0	86086.5	14039.6	154704.0	244907.0	276969.0	242527.0	302053.0	246105.0	220113.0	51017.9	120645.0	85427.0	98764.6	278007.0	130199.0	299392.0	73383.1	223721.0	234704.0	206352.0	26960.7	546210.0	280443.0	148362.0	176144.0	184209.0	77967.0	247299.0	82116.9	314036.0	255866.0	136587.0	39235.2	64723.2
ENSMUSG00000041794	28467.1	0.0	5502.4	48032.6	897.2	0.0	47325.3	34083.6	1823.2	912.6	80169.6	20148.0	7548.2	0.0	10980.9	0.0	996.7	8443.4	0.0	14999.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7949.5	73969.1	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041797	629.3	81970.9	4784.7	0.0	0.0	0.0	145235.0	0.0	23610.5	568.2	0.0	0.0	298.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2315.6	0.0	1932.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041798	305913.0	114958.0	206966.0	267209.0	170204.0	91356.3	56655.8	0.0	0.0	277156.0	52923.5	0.0	0.0	0.0	0.0	0.0	0.0	4063.6	4497.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337538.0	161076.0	55713.3	0.0	0.0	100785.0	8319.5	0.0	0.0	86034.0	152740.0	0.0
ENSMUSG00000041815	2999540.0	1911710.0	2242240.0	2180130.0	2319450.0	2604920.0	2014040.0	1908400.0	2290550.0	2732160.0	1909160.0	1386930.0	1221000.0	1359880.0	1042720.0	767955.0	1212310.0	1268510.0	2589840.0	1862330.0	3029350.0	2417180.0	1911300.0	2177910.0	2820410.0	2477920.0	2551240.0	2390770.0	2274970.0	1851350.0	3063650.0	3249020.0	2154640.0	1225780.0	1218590.0	2350860.0	1747350.0	1825490.0	1670300.0	2634460.0
ENSMUSG00000041817	234673.0	9554.1	11895.0	121318.0	0.0	63540.7	146819.0	68771.6	100359.0	63647.9	821.4	165586.0	382.9	50153.3	7363.9	119076.0	197996.0	11457.0	5817.0	52450.9	127457.0	32125.4	87442.7	220654.0	125697.0	123493.0	149339.0	4097.2	86648.0	2402.3	1219.8	105155.0	16093.3	68333.2	7378.1	166686.0	25272.5	9785.3	934.2	160481.0
ENSMUSG00000041831	0.0	0.0	0.0	0.0	0.0	233563.0	0.0	2369.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8841.1	418343.0	0.0	7409.1	3620.8	35801.7	446317.0	0.0	0.0	0.0	0.0	0.0	0.0	65672.3	0.0	0.0	0.0	3404.7	0.0	0.0
ENSMUSG00000041836	15160.2	287412.0	9005.5	1403.6	19611.0	1100.8	28044.6	126785.0	304035.0	8692.8	230218.0	86373.7	52049.8	1509.2	24639.9	122046.0	0.0	0.0	46711.5	64244.8	6858.5	0.0	0.0	4065.3	0.0	2587.9	1736.0	0.0	0.0	0.0	42337.5	6436.5	0.0	16801.4	0.0	25003.3	0.0	12360.5	0.0	0.0
ENSMUSG00000041837	562967.0	488329.0	330287.0	613717.0	1225230.0	517548.0	325957.0	248457.0	740305.0	523162.0	665475.0	23641.5	506431.0	8157.7	382724.0	629161.0	1604120.0	1089130.0	596693.0	565098.0	484440.0	256876.0	917632.0	371528.0	1457570.0	506128.0	1073070.0	665555.0	1412920.0	595983.0	190628.0	888547.0	17857.8	293235.0	550953.0	823789.0	649784.0	1323560.0	665099.0	210947.0
ENSMUSG00000041840	433295.0	956965.0	63740.1	1822140.0	1454280.0	2449010.0	1835550.0	541295.0	1766530.0	1205430.0	929269.0	1667390.0	1346900.0	2165780.0	658184.0	236030.0	2537510.0	458656.0	1653130.0	2093180.0	1841740.0	1458680.0	1747500.0	2189510.0	1121520.0	1867680.0	1453300.0	1561510.0	1007030.0	1647010.0	2436850.0	571523.0	2055460.0	3289520.0	2752670.0	2298290.0	3726980.0	2258910.0	2053130.0	2330290.0
ENSMUSG00000041841	894616.0	656664.0	548784.0	747445.0	971107.0	691203.0	481742.0	421965.0	725807.0	804302.0	554432.0	469815.0	374538.0	731953.0	914849.0	769096.0	971444.0	510795.0	610946.0	1221460.0	1495570.0	1256270.0	1644620.0	1572590.0	1413770.0	1476760.0	1624160.0	1447720.0	1621400.0	1906380.0	1658880.0	1490460.0	1899440.0	2242530.0	2033190.0	1526340.0	2077910.0	1603920.0	1774580.0	1445250.0
ENSMUSG00000041846	902165.0	877051.0	704498.0	845812.0	838876.0	1075150.0	802406.0	464609.0	1038820.0	981230.0	272514.0	301256.0	522930.0	286120.0	905759.0	620075.0	845225.0	566818.0	699315.0	1009250.0	870676.0	808741.0	752031.0	796043.0	639687.0	994771.0	1055430.0	848811.0	1337490.0	1025680.0	1291370.0	1629690.0	1070350.0	403320.0	1061940.0	634469.0	850333.0	913385.0	1219250.0	1140830.0
ENSMUSG00000041849	976252.0	8114.3	86400.1	767.7	446950.0	134068.0	18003.4	114812.0	8991.6	132323.0	23452.2	3133.1	31062.3	100104.0	513181.0	399.5	107692.0	172190.0	23588.1	485516.0	822074.0	341502.0	702734.0	2249240.0	711678.0	1228320.0	280172.0	359146.0	107967.0	219396.0	58728.2	77983.7	797896.0	314678.0	543475.0	435216.0	221894.0	1061060.0	77797.9	379388.0
ENSMUSG00000041852	329077.0	232085.0	308175.0	162288.0	183166.0	236533.0	505584.0	145653.0	185738.0	420120.0	390920.0	302519.0	185083.0	93326.4	200152.0	180048.0	36094.9	356307.0	221873.0	130941.0	163279.0	150603.0	42656.9	82488.7	111624.0	112409.0	31478.0	80358.2	63721.7	81657.0	198490.0	149706.0	93659.9	48472.8	32187.7	31001.3	129822.0	133250.0	17507.5	190628.0
ENSMUSG00000041857	5588580.0	4791510.0	2982640.0	3869100.0	4539180.0	3848800.0	5020530.0	4127760.0	5657110.0	5476110.0	8076250.0	6464750.0	4169110.0	6749160.0	6598260.0	5723880.0	7272040.0	3104250.0	3862580.0	8160640.0	1157330.0	1199940.0	1020010.0	2261930.0	735593.0	1472630.0	528399.0	1306810.0	1668950.0	1259950.0	2494770.0	1124620.0	62982.2	1830710.0	34442.0	1230280.0	3708610.0	1890530.0	2005740.0	2247730.0
ENSMUSG00000041859	1341560.0	1056340.0	900819.0	1598430.0	1314800.0	1751710.0	666681.0	557249.0	816147.0	1046780.0	860108.0	936800.0	926799.0	239821.0	617017.0	1621190.0	266910.0	263488.0	1195730.0	654131.0	1651490.0	1338580.0	489348.0	609058.0	1386660.0	1468030.0	579056.0	869639.0	760416.0	452211.0	1849500.0	833712.0	96986.2	138233.0	811723.0	695606.0	1199600.0	797237.0	405659.0	633139.0
ENSMUSG00000041870	296139.0	387062.0	503815.0	4478.4	319294.0	568829.0	405225.0	167480.0	4542.9	654712.0	262372.0	0.0	7871.2	80693.0	0.0	812785.0	226543.0	295048.0	447274.0	635879.0	314095.0	810830.0	723948.0	367049.0	157972.0	454879.0	402707.0	35951.5	763810.0	898230.0	399818.0	1074400.0	742519.0	342948.0	409040.0	648351.0	206653.0	696895.0	15077.1	97846.4
ENSMUSG00000041879	1334240.0	2274450.0	1784050.0	2269490.0	2082440.0	680001.0	100392.0	722862.0	45492.6	587506.0	1485850.0	8310.2	2431860.0	108510.0	2129.2	1137570.0	939073.0	3108270.0	1801800.0	808669.0	512547.0	68312.7	552280.0	458930.0	645789.0	519191.0	13336.1	522254.0	33867.7	4236.2	426528.0	15334.4	278899.0	703046.0	13774.3	10696.7	608248.0	10489.8	673922.0	159973.0
ENSMUSG00000041881	10776200.0	14609600.0	10839800.0	16069100.0	21660000.0	13714600.0	13208600.0	10663900.0	12441900.0	14688600.0	10841600.0	12142100.0	11699900.0	17456200.0	22700700.0	20536400.0	25075600.0	11042000.0	11485600.0	20853300.0	15067200.0	16122100.0	15709600.0	17387600.0	15120000.0	16916300.0	21491500.0	12948100.0	20031100.0	26783900.0	25142200.0	22394000.0	17808500.0	22538800.0	25991800.0	18514700.0	30600000.0	23524900.0	29094800.0	21048700.0
ENSMUSG00000041889	0.0	0.0	6505.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9881.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041890	1819440.0	4012120.0	1594970.0	2458300.0	934623.0	55009.6	4155460.0	1502320.0	695844.0	1701880.0	389956.0	61285.1	650977.0	287283.0	824278.0	1271620.0	179921.0	2284590.0	2751900.0	112714.0	1609660.0	64043.6	64028.1	296335.0	1000390.0	678978.0	265166.0	2913700.0	4626120.0	97449.6	1238280.0	913705.0	33045.3	48677.1	859179.0	113440.0	867191.0	345208.0	823131.0	4377910.0
ENSMUSG00000041891	277707.0	9689.8	213201.0	9211.0	24261.8	165679.0	334552.0	19261.3	204745.0	48572.6	455198.0	0.0	445333.0	36466.1	0.0	9494.6	0.0	1030570.0	713.9	6413.6	250283.0	461891.0	311434.0	550586.0	378908.0	158081.0	10829.7	2445.7	0.0	0.0	0.0	0.0	487508.0	0.0	0.0	182327.0	21064.0	27241.7	1021340.0	554371.0
ENSMUSG00000041895	1347.2	167396.0	19424.3	234102.0	6075.2	47446.7	5923.5	0.0	2536.3	5102.3	121753.0	138856.0	21987.8	0.0	0.0	0.0	5455.7	87543.0	133192.0	1583.9	18006.3	203634.0	3065.3	21087.8	0.0	0.0	3184.0	36375.1	61693.4	60432.3	0.0	0.0	561913.0	7885.7	0.0	8474.6	29633.2	2001060.0	28463.1	391117.0
ENSMUSG00000041912	362469.0	360554.0	152433.0	280160.0	425544.0	546750.0	152425.0	351289.0	879940.0	676627.0	527943.0	749255.0	527105.0	964925.0	508144.0	521692.0	559626.0	553488.0	450748.0	636736.0	100114.0	213572.0	4110.3	20090.8	102231.0	405899.0	4257.7	125004.0	338630.0	6169.3	524890.0	405564.0	32926.7	0.0	279022.0	0.0	0.0	171160.0	0.0	413526.0
